MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
01,1604141100,- - - - Tunas,Net kg,048,BAHAMAS,"20,019","19,018","62,338",0,0
01,1604141100,- - - - Tunas,Net kg,064,BELGIUM,"36,803","34,963","197,860",0,0
01,1604141100,- - - - Tunas,Net kg,108,BRUNEI DARUSSALAM,480,391,"1,092",0,0
01,1604141100,- - - - Tunas,Net kg,128,CANADA,"75,320","71,554","319,494",0,0
01,1604141100,- - - - Tunas,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"15,523","14,747","63,448",0,0
01,1604141100,- - - - Tunas,Net kg,204,CYPRUS,"38,879","36,935","165,875",0,0
01,1604141100,- - - - Tunas,Net kg,232,EGYPT ARAB REPUBLIC,"15,450","14,677","45,050",0,0
01,1604141100,- - - - Tunas,Net kg,264,FINLAND,"20,900","19,855","71,700",0,0
01,1604141100,- - - - Tunas,Net kg,268,FRANCE,"59,870","56,877","193,458",0,0
01,1604141100,- - - - Tunas,Net kg,309,GERMANY,"1,227,381","1,166,012","4,430,296",0,0
01,1604141100,- - - - Tunas,Net kg,324,GREECE,"77,927","74,031","290,526",0,0
01,1604141100,- - - - Tunas,Net kg,392,IRELAND,"43,268","41,105","167,749",0,0
01,1604141100,- - - - Tunas,Net kg,396,ISRAEL,"114,705","108,970","451,821",0,0
01,1604141100,- - - - Tunas,Net kg,400,ITALY,"28,535","27,108","132,243",0,0
01,1604141100,- - - - Tunas,Net kg,412,JAPAN,"455,675","432,891","1,939,363",0,0
01,1604141100,- - - - Tunas,Net kg,444,KUWAIT,410,375,270,0,0
01,1604141100,- - - - Tunas,Net kg,476,LITHUANIA,"39,319","37,353","85,320",0,0
01,1604141100,- - - - Tunas,Net kg,576,NETHERLANDS,"302,656","287,523","1,094,078",0,0
01,1604141100,- - - - Tunas,Net kg,632,PAPUA NEW GUINEA,"243,888","231,694","337,868",0,0
01,1604141100,- - - - Tunas,Net kg,648,POLAND,"480,376","456,357","1,755,600",0,0
01,1604141100,- - - - Tunas,Net kg,672,ROMANIA,"115,838","110,046","415,120",0,0
01,1604141100,- - - - Tunas,Net kg,704,SAUDI ARABIA,"77,926","73,882","225,220",0,0
01,1604141100,- - - - Tunas,Net kg,764,SWEDEN,"45,965","43,667","141,500",0,0
01,1604141100,- - - - Tunas,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","29,135","26,786","113,937",0,0
01,1604141100,- - - - Tunas,Net kg,844,QATAR,"10,640","9,248","9,900",0,0
01,1604141100,- - - - Tunas,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,907,779","1,812,391","7,631,324",0,0
01,1604141100,- - - - Tunas,Net kg,860,UNITED STATES OF AMERICA,"826,462","785,139","3,020,744",0,0
01,1604151000,- - - In airtight containers,Net kg,108,BRUNEI DARUSSALAM,"1,200",898,"1,927",0,0
01,1604151000,- - - In airtight containers,Net kg,412,JAPAN,"4,032","3,830","9,000",0,0
01,1604151000,- - - In airtight containers,Net kg,444,KUWAIT,"1,680","1,257","3,048",0,0
01,1604151000,- - - In airtight containers,Net kg,704,SAUDI ARABIA,"6,300","4,713","12,825",0,0
01,1604151000,- - - In airtight containers,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,550","2,423","4,620",0,0
01,1604151000,- - - In airtight containers,Net kg,844,QATAR,"3,350","2,506","6,145",0,0
01,1604159000,- - - Other,Net kg,860,UNITED STATES OF AMERICA,"13,082","11,774","47,849",0,0
01,1604193002,Milkfish (bangus),Net kg,860,UNITED STATES OF AMERICA,470,446,"8,586",0,0
01,1604201100,- - - In airtight containers,Net kg,440,REPUBLIC OF KOREA,"1,000",600,"6,000",0,0
01,1604202900,- - - Other,Net kg,860,UNITED STATES OF AMERICA,122,111,246,0,0
01,1604209101,Anchovies paste (bagoong dilis),Net kg,720,SINGAPORE,236,230,480,0,0
01,1604209109,Other,Net kg,704,SAUDI ARABIA,265,179,637,0,0
01,1605109000,"- - Other
",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"5,442","5,170","90,421",2,2
01,1605109000,"- - Other
",Net kg,364,"HONG KONG, CHINA","9,438","8,966","115,410",0,0
01,1605109000,"- - Other
",Net kg,860,UNITED STATES OF AMERICA,"188,696","178,265","4,270,122",4,4
01,1605211000,- - - Shrimp paste,Net kg,704,SAUDI ARABIA,353,224,"1,272",0,0
01,1605211000,- - - Shrimp paste,Net kg,720,SINGAPORE,472,460,960,0,0
01,1605291000,- - - Shrimp paste,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",614,438,"1,779",0,0
01,1605299000,- - - Other,Net kg,128,CANADA,"18,190","16,371","28,183",0,0
01,1605299000,- - - Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,209,200,"2,944",0,0
01,1605520000,"- -  Scallops, including queen scallops",Net kg,364,"HONG KONG, CHINA",500,455,"5,000",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,108,BRUNEI DARUSSALAM,"4,360","4,078","9,726",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,128,CANADA,"5,460","5,107","12,320",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"17,215","16,101","31,109",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,168,TAIWAN (REP. OF CHINA),"27,769","25,973","44,024",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,364,"HONG KONG, CHINA","22,000","20,577","145,000",0,0
01,1605540000,"- - Cuttlefish and squid
",Net kg,860,UNITED STATES OF AMERICA,"4,502","4,211","10,552",0,0
01,1605550000,"- - Octopus
",Net kg,412,JAPAN,407,370,"4,557",0,0
01,1605570000,"- - Abalone
",Net kg,440,REPUBLIC OF KOREA,"1,120","1,000","16,050",0,0
01,1701130002,Muscovado,Net kg,400,ITALY,"40,675","38,641","84,473",0,0
01,1701140001,Centrifugal sugar,Net kg,500,MALAYSIA,"150,100","142,595","56,250",0,0
01,1701140001,Centrifugal sugar,Net kg,720,SINGAPORE,"112,600","106,970","41,659",0,0
01,1701140001,Centrifugal sugar,Net kg,860,UNITED STATES OF AMERICA,"24,000,010","22,800,009","12,242,793",0,0
01,1701140009,Other,Net kg,268,FRANCE,"19,101","19,036","35,370",0,0
01,1701140009,Other,Net kg,860,UNITED STATES OF AMERICA,"6,000,000","5,700,000","3,420,000",0,0
01,1701910001,"A. Containing over 65% by dry weight of sugar, In-Quota",Net kg,576,NETHERLANDS,190,181,"3,717",0,0
01,1701991103,"C. Other, In-Quota",Net kg,720,SINGAPORE,"138,249","131,337","59,124",0,0
01,1701991903,"C. Other, In-Quota",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,918","2,799","11,366",0,0
01,1702190000,- - Other,Net kg,780,THAILAND,560,553,795,0,0
01,1702190000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"18,880","17,936","31,945",0,0
01,1702200000,- Maple sugar and maple syrup,Net kg,704,SAUDI ARABIA,912,642,"3,810",0,0
01,1702200000,- Maple sugar and maple syrup,Net kg,844,QATAR,178,98,656,0,0
01,1702901900,"- - - Other
",Net kg,412,JAPAN,105,103,504,0,0
01,1702901900,"- - - Other
",Net kg,608,NORWAY,"3,480","3,429","23,520",0,0
01,1702904000,- - Caramel,Net kg,440,REPUBLIC OF KOREA,"2,052","1,950","10,000",0,0
01,1702909101,Corn syrup,Net kg,860,UNITED STATES OF AMERICA,"17,718","17,137","52,966",0,0
01,1702909104,Coconut syrup or coco honey or coco nectar ,Net kg,309,GERMANY,"23,200","22,040","84,525",0,0
01,1702909900,"- - - Other
",Net kg,268,FRANCE,"1,700","1,638","8,280",0,0
01,1702909900,"- - - Other
",Net kg,309,GERMANY,"15,601","14,821","66,250",0,0
01,1702909900,"- - - Other
",Net kg,748,SRI LANKA  (CEYLON),"20,402","19,381","20,650",0,0
01,1703109000,- -  Other,Net kg,592,NEW ZEALAND,"402,100","381,995","86,187",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,380,INDONESIA,"23,771","17,037","79,917",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"55,575","39,833","186,521",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,500,MALAYSIA,"226,291","162,983","718,323",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,632,PAPUA NEW GUINEA,"17,245","16,383","11,395",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,780,THAILAND,"180,797","129,585","600,489",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,868,GUAM,390,371,"1,412",0,0
01,1704100000,"- Chewing gum, whether or not sugar- coated",Net kg,892,VIETNAM,"225,525","161,643","553,001",0,0
01,1704909100,"- - - Soft, containing gelatin",Net kg,168,TAIWAN (REP. OF CHINA),462,429,"1,048",0,0
01,1704909100,"- - - Soft, containing gelatin",Net kg,626,"PALAU, REP. OF",368,342,880,0,0
01,1704909100,"- - - Soft, containing gelatin",Net kg,632,PAPUA NEW GUINEA,"36,395","33,823","82,793",0,0
01,1704909100,"- - - Soft, containing gelatin",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,462,429,"1,048",0,0
01,1704909100,"- - - Soft, containing gelatin",Net kg,860,UNITED STATES OF AMERICA,"5,445","5,060","13,498",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,016,AMERICAN SAMOA,"2,805","2,665","7,567",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,364,"HONG KONG, CHINA",56,52,184,0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,500,MALAYSIA,"1,436","1,148","2,970",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,522,"MARSHALL ISLANDS, REP. OF","1,250","1,188","5,525",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,538,"MICRONESIA, FEDERATED STATES OF","1,500","1,425","3,946",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,609,NORTHERN MARIANA ISLANDS,"2,000","1,900","1,973",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,626,"PALAU, REP. OF","1,500","1,425","5,219",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,840,OMAN,550,522,"1,258",0,0
01,1704909902,"Hard candies (e.g., butterballs, lemon drops, etc.)",Net kg,860,UNITED STATES OF AMERICA,"5,000","4,500","27,600",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,364,"HONG KONG, CHINA","9,292","8,827","16,933",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,440,REPUBLIC OF KOREA,"8,018","7,617","18,200",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,444,KUWAIT,"6,213","5,902","9,321",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,500,MALAYSIA,"10,904","10,359","19,176",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,522,"MARSHALL ISLANDS, REP. OF","1,500","1,425","5,219",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,632,PAPUA NEW GUINEA,389,369,"1,186",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",462,438,"1,048",0,0
01,1704909903,"Soft candies (e.g., orange, jelly, marshmallows, etc.)",Net kg,844,QATAR,360,198,"1,462",0,0
01,1704909909,Other,Net kg,036,AUSTRALIA,"2,547","2,366","8,667",0,0
01,1704909909,Other,Net kg,108,BRUNEI DARUSSALAM,"2,385","2,216","5,478",0,0
01,1704909909,Other,Net kg,116,"MYANMAR, UNION OF (BURMA)","3,395","3,154","8,475",0,0
01,1704909909,Other,Net kg,128,CANADA,"5,052","4,647","16,961",0,0
01,1704909909,Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"7,246","6,732","27,155",0,0
01,1704909909,Other,Net kg,168,TAIWAN (REP. OF CHINA),"139,068","129,216","170,120",0,0
01,1704909909,Other,Net kg,264,FINLAND,"84,631","78,635","208,946",0,0
01,1704909909,Other,Net kg,364,"HONG KONG, CHINA","5,427","5,042","15,374",0,0
01,1704909909,Other,Net kg,380,INDONESIA,"24,258","22,539","67,620",0,0
01,1704909909,Other,Net kg,412,JAPAN,"105,542","98,065","227,453",0,0
01,1704909909,Other,Net kg,424,JORDAN,"8,736","8,117","12,560",0,0
01,1704909909,Other,Net kg,440,REPUBLIC OF KOREA,"21,314","19,804","45,970",0,0
01,1704909909,Other,Net kg,500,MALAYSIA,"3,714","3,397","7,682",0,0
01,1704909909,Other,Net kg,592,NEW ZEALAND,857,803,"9,138",0,0
01,1704909909,Other,Net kg,704,SAUDI ARABIA,"73,043","67,868","139,316",0,0
01,1704909909,Other,Net kg,720,SINGAPORE,"15,853","14,730","32,456",0,0
01,1704909909,Other,Net kg,780,THAILAND,"52,609","48,881","119,087",0,0
01,1704909909,Other,Net kg,828,LATVIA (LATVIAN SOVIET SOCIALIST REP.),"29,127","27,064","75,480",0,0
01,1704909909,Other,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"10,133","9,513","117,663",0,0
01,1704909909,Other,Net kg,860,UNITED STATES OF AMERICA,"1,619","1,390","10,446",0,0
01,1704909909,Other,Net kg,892,VIETNAM,"53,495","49,705","112,666",0,0
01,1801000000,"Cocoa beans, whole or broken, raw or roasted.",Net kg,412,JAPAN,38,38,304,0,0
01,1801000000,"Cocoa beans, whole or broken, raw or roasted.",Net kg,500,MALAYSIA,"91,440","82,296","200,767",0,0
01,1801000000,"Cocoa beans, whole or broken, raw or roasted.",Net kg,592,NEW ZEALAND,"1,036","1,036","4,475",0,0
01,1801000000,"Cocoa beans, whole or broken, raw or roasted.",Net kg,720,SINGAPORE,"121,920","109,728","242,479",0,0
01,1801000000,"Cocoa beans, whole or broken, raw or roasted.",Net kg,892,VIETNAM,"15,240","13,716","34,830",0,0
01,1804000000,"Cocoa butter, fat and oil.",Net kg,860,UNITED STATES OF AMERICA,"41,600","40,349","204,000",0,0
01,1805000000,"Cocoa powder, not containing added sugar or other sweetening matter.",Net kg,364,"HONG KONG, CHINA",620,589,"4,320",0,0
01,1806100001,Chocolate confectionery,Net kg,412,JAPAN,220,220,710,0,0
01,1806100001,Chocolate confectionery,Net kg,500,MALAYSIA,"1,220",976,"2,200",0,0
01,1806100009,Other,Net kg,844,QATAR,"1,652","1,595","1,300",0,0
01,1806100009,Other,Net kg,892,VIETNAM,"36,852","35,009","51,220",0,0
01,1806201000,"- - Chocolate confectionery in blocks, slabs or bars",Net kg,364,"HONG KONG, CHINA",227,215,408,0,0
01,1806209000,- - Other,Net kg,128,CANADA,270,257,700,0,0
01,1806311000,- - - Chocolate confectionery,Net kg,364,"HONG KONG, CHINA",10,7,235,0,0
01,1806311000,- - - Chocolate confectionery,Net kg,860,UNITED STATES OF AMERICA,"22,727","21,591","19,948",0,0
01,1806319000,- - - Other,Net kg,412,JAPAN,123,117,865,0,0
01,1806321000,- - - Chocolate confectionery,Net kg,412,JAPAN,422,422,"12,252",0,0
01,1806329000,- - - Other,Net kg,364,"HONG KONG, CHINA","2,426","2,170","6,932",0,0
01,1806329000,- - - Other,Net kg,412,JAPAN,341,324,"1,633",0,0
01,1806329000,- - - Other,Net kg,500,MALAYSIA,32,29,100,0,0
01,1806329000,- - - Other,Net kg,780,THAILAND,"68,510","61,257","152,828",0,0
01,1806901000,- - Chocolate confectionery in tablets or pastilles,Net kg,036,AUSTRALIA,"1,039",987,"3,562",0,0
01,1806901000,- - Chocolate confectionery in tablets or pastilles,Net kg,128,CANADA,173,164,736,0,0
01,1806901000,- - Chocolate confectionery in tablets or pastilles,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",986,809,"3,078",0,0
01,1806901000,- - Chocolate confectionery in tablets or pastilles,Net kg,860,UNITED STATES OF AMERICA,913,748,"3,003",0,0
01,1806909009,Other,Net kg,036,AUSTRALIA,940,930,"2,352",0,0
01,1806909009,Other,Net kg,168,TAIWAN (REP. OF CHINA),"1,554","1,414","4,400",0,0
01,1806909009,Other,Net kg,380,INDONESIA,"20,167","18,355","54,461",0,0
01,1806909009,Other,Net kg,704,SAUDI ARABIA,304,214,"1,215",0,0
01,1806909009,Other,Net kg,860,UNITED STATES OF AMERICA,80,79,630,0,0
01,1806909009,Other,Net kg,892,VIETNAM,678,617,"1,710",0,0
01,1901102009,Other,Net kg,056,BANGLADESH,"48,208","39,336","194,224",0,0
01,1901102009,Other,Net kg,116,"MYANMAR, UNION OF (BURMA)","17,555","14,324","51,807",0,0
01,1901102009,Other,Net kg,168,TAIWAN (REP. OF CHINA),"15,790","12,884","24,918",0,0
01,1901102009,Other,Net kg,260,FIJI,"13,932","13,235","40,503",0,0
01,1901102009,Other,Net kg,380,INDONESIA,"7,650","6,242","29,718",0,0
01,1901102009,Other,Net kg,388,IRAQ,"15,616","12,742","55,795",0,0
01,1901102009,Other,Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"31,273","25,517","112,083",0,0
01,1901102009,Other,Net kg,624,"PAKISTAN, ISLAMIC REP. OF","40,081","32,705","158,130",0,0
01,1901102009,Other,Net kg,632,PAPUA NEW GUINEA,"6,930","5,655","20,479",0,0
01,1901102009,Other,Net kg,720,SINGAPORE,"4,166","3,399","14,831",0,0
01,1901102009,Other,Net kg,748,SRI LANKA  (CEYLON),"145,543","138,266","489,006",0,0
01,1901102009,Other,Net kg,780,THAILAND,"125,992","119,693","429,971",0,0
01,1901102009,Other,Net kg,820,RUSSIAN FEDERATION,"26,352","21,502","102,568",0,0
01,1901102009,Other,Net kg,892,VIETNAM,"67,756","55,285","224,976",0,0
01,1901109909,Other,Net kg,626,"PALAU, REP. OF","36,682","28,894","38,828",0,0
01,1901109909,Other,Net kg,780,THAILAND,"77,123","73,266","239,957",0,0
01,1901201000,"- - Of flour, groats, meal, starch or malt extract, not containing cocoa",Net kg,168,TAIWAN (REP. OF CHINA),"20,800","19,760","28,730",0,0
01,1901201000,"- - Of flour, groats, meal, starch or malt extract, not containing cocoa",Net kg,412,JAPAN,"3,317","3,117","5,409",0,0
01,1901201000,"- - Of flour, groats, meal, starch or malt extract, not containing cocoa",Net kg,500,MALAYSIA,"10,400","9,880","19,747",0,0
01,1901201000,"- - Of flour, groats, meal, starch or malt extract, not containing cocoa",Net kg,720,SINGAPORE,"10,400","9,880","15,990",0,0
01,1901201000,"- - Of flour, groats, meal, starch or malt extract, not containing cocoa",Net kg,892,VIETNAM,"37,740","35,462","122,067",0,0
01,1901203000,"- - Other, not containing cocoa",Net kg,860,UNITED STATES OF AMERICA,50,50,108,0,0
01,1901203000,"- - Other, not containing cocoa",Net kg,892,VIETNAM,"8,397","7,977","10,818",0,0
01,1901902000,- - Malt extract,Net kg,116,"MYANMAR, UNION OF (BURMA)","5,976","5,788","17,525",0,0
01,1901902000,- - Malt extract,Net kg,500,MALAYSIA,"377,345","365,462","1,191,710",0,0
01,1901903100,- - - Filled milk,Net kg,500,MALAYSIA,"51,966","46,159","180,939",0,0
01,1901903901,Medical food,Net kg,720,SINGAPORE,"3,744","3,060","11,912",0,0
01,1901909909,"Other, containing cocoa",Net kg,412,JAPAN,"1,196","1,137","5,693",0,0
01,1902110001,"Macaroni, spaghetti and lasagna",Net kg,720,SINGAPORE,236,230,480,0,0
01,1902110001,"Macaroni, spaghetti and lasagna",Net kg,860,UNITED STATES OF AMERICA,"16,343","14,709","18,460",0,0
01,1902110003,Canton,Net kg,036,AUSTRALIA,"2,920","2,774","6,888",0,0
01,1902110003,Canton,Net kg,704,SAUDI ARABIA,279,232,605,0,0
01,1902110003,Canton,Net kg,844,QATAR,553,504,"1,813",0,0
01,1902110005,Misua,Net kg,704,SAUDI ARABIA,110,68,216,0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,128,CANADA,"5,097","4,842","7,585",0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,164,PEOPLE'S REPUBLIC OF CHINA,2,2,51,0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,412,JAPAN,"2,203","2,093","7,950",0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,704,SAUDI ARABIA,"14,046","12,666","16,773",0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,844,QATAR,"1,922","1,699","3,947",0,0
01,1902192000,- - - Rice vermicelli (bee hoon),Net kg,860,UNITED STATES OF AMERICA,"8,500","8,500","13,313",0,0
01,1902193000,"- - - Transparent vermicelli
",Net kg,036,AUSTRALIA,"2,692","2,484","6,476",0,0
01,1902193000,"- - - Transparent vermicelli
",Net kg,412,JAPAN,618,587,"2,378",0,0
01,1902193000,"- - - Transparent vermicelli
",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","18,947","17,481","30,316",0,0
01,1902193000,"- - - Transparent vermicelli
",Net kg,844,QATAR,"2,703","2,494","2,700",0,0
01,1902194000,"- - - Noodles
",Net kg,128,CANADA,"12,848","12,206","28,032",0,0
01,1902194000,"- - - Noodles
",Net kg,364,"HONG KONG, CHINA",60,57,600,0,0
01,1902194000,"- - - Noodles
",Net kg,400,ITALY,"31,851","30,259","74,411",0,0
01,1902194000,"- - - Noodles
",Net kg,440,REPUBLIC OF KOREA,500,458,"1,350",0,0
01,1902194000,"- - - Noodles
",Net kg,522,"MARSHALL ISLANDS, REP. OF","1,500","1,425","5,210",0,0
01,1902194000,"- - - Noodles
",Net kg,538,"MICRONESIA, FEDERATED STATES OF",81,77,336,0,0
01,1902194000,"- - - Noodles
",Net kg,576,NETHERLANDS,"37,618","34,503","78,168",0,0
01,1902194000,"- - - Noodles
",Net kg,608,NORWAY,"1,135","1,078","1,950",0,0
01,1902194000,"- - - Noodles
",Net kg,609,NORTHERN MARIANA ISLANDS,"2,650","2,518","19,879",0,0
01,1902194000,"- - - Noodles
",Net kg,704,SAUDI ARABIA,"2,508","2,266","1,288",0,0
01,1902194000,"- - - Noodles
",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","27,910","26,515","66,984",0,0
01,1902194000,"- - - Noodles
",Net kg,860,UNITED STATES OF AMERICA,"65,750","60,277","87,178",0,0
01,1902194000,"- - - Noodles
",Net kg,868,GUAM,"1,599","1,519","3,496",0,0
01,1902199001,"Macaroni, spaghetti and lasagna",Net kg,444,KUWAIT,"7,650","6,885","16,898",0,0
01,1902199001,"Macaroni, spaghetti and lasagna",Net kg,704,SAUDI ARABIA,"13,213","12,553","30,492",0,0
01,1902199001,"Macaroni, spaghetti and lasagna",Net kg,860,UNITED STATES OF AMERICA,"38,526","34,673","59,262",0,0
01,1902199009,Other,Net kg,128,CANADA,"15,332","13,938","21,006",0,0
01,1902199009,Other,Net kg,576,NETHERLANDS,"7,350","6,983","16,660",0,0
01,1902199009,Other,Net kg,632,PAPUA NEW GUINEA,"18,000","16,364","6,292",0,0
01,1902199009,Other,Net kg,704,SAUDI ARABIA,"7,885","7,166","7,519",0,0
01,1902199009,Other,Net kg,844,QATAR,278,240,460,0,0
01,1902302001,Not stuffed,Net kg,444,KUWAIT,"12,773","12,134","24,833",0,0
01,1902302009,Other,Net kg,260,FIJI,"1,260","1,235","2,239",0,0
01,1902302009,Other,Net kg,626,"PALAU, REP. OF",420,412,746,0,0
01,1902302009,Other,Net kg,860,UNITED STATES OF AMERICA,"1,308","1,281","2,442",0,0
01,1902304000,"- - Other instant noodles
",Net kg,036,AUSTRALIA,"12,065","11,127","22,598",0,0
01,1902304000,"- - Other instant noodles
",Net kg,052,BAHRAIN,234,167,552,0,0
01,1902304000,"- - Other instant noodles
",Net kg,128,CANADA,"3,507","3,156","6,220",0,0
01,1902304000,"- - Other instant noodles
",Net kg,720,SINGAPORE,236,230,480,0,0
01,1902304000,"- - Other instant noodles
",Net kg,768,SWITZERLAND,7,6,35,0,0
01,1902304000,"- - Other instant noodles
",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,015","3,667","7,783",0,0
01,1902304000,"- - Other instant noodles
",Net kg,844,QATAR,"3,748","2,677","5,886",0,0
01,1902304000,"- - Other instant noodles
",Net kg,868,GUAM,"11,607","11,027","30,842",0,0
01,1902309001,Not stuffed,Net kg,412,JAPAN,"6,009","5,709","14,184",0,0
01,1902309001,Not stuffed,Net kg,440,REPUBLIC OF KOREA,"60,000","57,000","106,900",0,0
01,1902309001,Not stuffed,Net kg,626,"PALAU, REP. OF","22,665","21,532","20,883",0,0
01,1902309001,Not stuffed,Net kg,632,PAPUA NEW GUINEA,51,48,216,0,0
01,1902309001,Not stuffed,Net kg,704,SAUDI ARABIA,"15,421","14,650","29,143",0,0
01,1902309001,Not stuffed,Net kg,860,UNITED STATES OF AMERICA,"38,368","36,449","106,453",0,0
01,1902309009,Other,Net kg,036,AUSTRALIA,"4,510","3,955","8,336",0,0
01,1902309009,Other,Net kg,128,CANADA,"4,488","3,935","11,136",0,0
01,1902309009,Other,Net kg,412,JAPAN,"13,044","11,438","24,968",0,0
01,1902309009,Other,Net kg,444,KUWAIT,"13,880","12,171","50,377",0,0
01,1902309009,Other,Net kg,538,"MICRONESIA, FEDERATED STATES OF","16,725","14,666","8,600",0,0
01,1902309009,Other,Net kg,609,NORTHERN MARIANA ISLANDS,"14,817","12,994","15,256",0,0
01,1902309009,Other,Net kg,704,SAUDI ARABIA,"32,109","28,157","94,952",0,0
01,1902309009,Other,Net kg,720,SINGAPORE,"3,500","3,069","3,900",0,0
01,1902309009,Other,Net kg,840,OMAN,"8,858","7,768","20,963",0,0
01,1902309009,Other,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"6,482","5,684","7,439",0,0
01,1903000000,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms.",Net kg,820,RUSSIAN FEDERATION,820,779,"5,168",0,0
01,1904101000,- - Containing cocoa,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,340","1,026","2,936",0,0
01,1904109000,"- - Other
",Net kg,056,BANGLADESH,"13,311","11,647","31,598",0,0
01,1904109000,"- - Other
",Net kg,128,CANADA,"8,256","7,224","19,634",0,0
01,1904109000,"- - Other
",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"8,594","7,520","20,311",0,0
01,1904109000,"- - Other
",Net kg,168,TAIWAN (REP. OF CHINA),"38,281","33,496","87,187",0,0
01,1904109000,"- - Other
",Net kg,284,FRENCH POLYNESIA,"3,480","3,045","6,400",0,0
01,1904109000,"- - Other
",Net kg,312,GHANA,"13,400","11,725","12,150",0,0
01,1904109000,"- - Other
",Net kg,364,"HONG KONG, CHINA","13,520","12,844","27,020",0,0
01,1904109000,"- - Other
",Net kg,376,INDIA,"3,560","3,115","7,731",0,0
01,1904109000,"- - Other
",Net kg,380,INDONESIA,"59,074","51,690","134,298",0,0
01,1904109000,"- - Other
",Net kg,444,KUWAIT,"6,925","6,579","22,882",0,0
01,1904109000,"- - Other
",Net kg,500,MALAYSIA,"455,873","400,491","674,325",0,0
01,1904109000,"- - Other
",Net kg,512,"MALDIVES, REP. OF","3,290","2,879","6,500",0,0
01,1904109000,"- - Other
",Net kg,522,"MARSHALL ISLANDS, REP. OF","7,795","6,821","21,575",0,0
